dataset_id	method_id	dataset_orig_id	dataset_subtask	dataset_phase	dataset_source	dataset_geo_id	dataset_organism	dataset_num_cells	dataset_num_features_mod1	dataset_mod1_modality	dataset_num_batches	dataset_num_cell_types	dataset_num_features_mod2	dataset_mod2_modality	method_task	method_label	method_description	method_maintainer	method_num_authors	method_language	method_type	method_doi	metric_id	value
openproblems_bmmc_multiome_phase2_PM_gex2atac	dummy_solution	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Solution	Returns the ground-truth solution.	Robrecht Cannoodt	1	r	positive_control	NA	correct_format	1
openproblems_bmmc_multiome_phase2_PM_gex2atac	dummy_zeros	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Zeros	Returns a prediction consisting of all zeros.	Alex Tong	2	python	negative_control	NA	correct_format	1
openproblems_bmmc_cite_phase2_PM_adt2gex	baseline_knnr_py	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	KNNR (Py)	K-nearest neighbor regression in Python.	Bastian Rieck	1	python	baseline	NA	finished	1
openproblems_bmmc_cite_phase2_PM_adt2gex	baseline_knnr_r	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	KNNR (R)	K-nearest neighbor regression in R.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_cite_phase2_PM_adt2gex	baseline_lm	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Linear Model	Linear model regression.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_cite_phase2_PM_adt2gex	baseline_randomforest	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Random Forests	Random forest regression.	Robrecht Cannoodt	1	r	baseline	NA	finished	0
openproblems_bmmc_cite_phase2_PM_adt2gex	dummy_meanpergene	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Mean per gene	Returns the mean expression value per gene.	Alex Tong	2	python	negative_control	NA	finished	1
openproblems_bmmc_cite_phase2_PM_adt2gex	dummy_random	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Random Profiles	Returns random training profiles.	Robrecht Cannoodt	1	r	negative_control	NA	finished	1
openproblems_bmmc_cite_phase2_PM_adt2gex	dummy_solution	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Solution	Returns the ground-truth solution.	Robrecht Cannoodt	1	r	positive_control	NA	finished	1
openproblems_bmmc_cite_phase2_PM_adt2gex	dummy_zeros	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Zeros	Returns a prediction consisting of all zeros.	Alex Tong	2	python	negative_control	NA	finished	1
openproblems_bmmc_cite_phase2_PM_gex2adt	baseline_knnr_py	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	KNNR (Py)	K-nearest neighbor regression in Python.	Bastian Rieck	1	python	baseline	NA	finished	1
openproblems_bmmc_cite_phase2_PM_gex2adt	baseline_knnr_r	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	KNNR (R)	K-nearest neighbor regression in R.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_cite_phase2_PM_gex2adt	baseline_lm	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Linear Model	Linear model regression.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_cite_phase2_PM_gex2adt	baseline_randomforest	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Random Forests	Random forest regression.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_cite_phase2_PM_gex2adt	dummy_meanpergene	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Mean per gene	Returns the mean expression value per gene.	Alex Tong	2	python	negative_control	NA	finished	1
openproblems_bmmc_cite_phase2_PM_gex2adt	dummy_random	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Random Profiles	Returns random training profiles.	Robrecht Cannoodt	1	r	negative_control	NA	finished	1
openproblems_bmmc_cite_phase2_PM_gex2adt	dummy_solution	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Solution	Returns the ground-truth solution.	Robrecht Cannoodt	1	r	positive_control	NA	finished	1
openproblems_bmmc_cite_phase2_PM_gex2adt	dummy_zeros	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Zeros	Returns a prediction consisting of all zeros.	Alex Tong	2	python	negative_control	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_atac2gex	baseline_knnr_py	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	KNNR (Py)	K-nearest neighbor regression in Python.	Bastian Rieck	1	python	baseline	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_atac2gex	baseline_knnr_r	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	KNNR (R)	K-nearest neighbor regression in R.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_atac2gex	baseline_lm	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Linear Model	Linear model regression.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_atac2gex	baseline_randomforest	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Random Forests	Random forest regression.	Robrecht Cannoodt	1	r	baseline	NA	finished	0
openproblems_bmmc_multiome_phase2_PM_atac2gex	dummy_meanpergene	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Mean per gene	Returns the mean expression value per gene.	Alex Tong	2	python	negative_control	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_atac2gex	dummy_random	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Random Profiles	Returns random training profiles.	Robrecht Cannoodt	1	r	negative_control	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_atac2gex	dummy_solution	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Solution	Returns the ground-truth solution.	Robrecht Cannoodt	1	r	positive_control	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_atac2gex	dummy_zeros	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Zeros	Returns a prediction consisting of all zeros.	Alex Tong	2	python	negative_control	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_gex2atac	baseline_knnr_py	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	KNNR (Py)	K-nearest neighbor regression in Python.	Bastian Rieck	1	python	baseline	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_gex2atac	baseline_knnr_r	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	KNNR (R)	K-nearest neighbor regression in R.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_gex2atac	baseline_lm	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Linear Model	Linear model regression.	Robrecht Cannoodt	1	r	baseline	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_gex2atac	baseline_randomforest	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Random Forests	Random forest regression.	Robrecht Cannoodt	1	r	baseline	NA	finished	0
openproblems_bmmc_multiome_phase2_PM_gex2atac	dummy_meanpergene	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Mean per gene	Returns the mean expression value per gene.	Alex Tong	2	python	negative_control	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_gex2atac	dummy_random	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Random Profiles	Returns random training profiles.	Robrecht Cannoodt	1	r	negative_control	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_gex2atac	dummy_solution	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Solution	Returns the ground-truth solution.	Robrecht Cannoodt	1	r	positive_control	NA	finished	1
openproblems_bmmc_multiome_phase2_PM_gex2atac	dummy_zeros	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Zeros	Returns a prediction consisting of all zeros.	Alex Tong	2	python	negative_control	NA	finished	1
openproblems_bmmc_cite_phase2_PM_adt2gex	baseline_knnr_py	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	KNNR (Py)	K-nearest neighbor regression in Python.	Bastian Rieck	1	python	baseline	NA	mae	0.1468139886856079
openproblems_bmmc_cite_phase2_PM_adt2gex	baseline_knnr_r	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	KNNR (R)	K-nearest neighbor regression in R.	Robrecht Cannoodt	1	r	baseline	NA	mae	0.14965088665485382
openproblems_bmmc_cite_phase2_PM_adt2gex	baseline_lm	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Linear Model	Linear model regression.	Robrecht Cannoodt	1	r	baseline	NA	mae	0.15382736921310425
openproblems_bmmc_cite_phase2_PM_adt2gex	baseline_randomforest	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Random Forests	Random forest regression.	Robrecht Cannoodt	1	r	baseline	NA	mae	99999
openproblems_bmmc_cite_phase2_PM_adt2gex	dummy_meanpergene	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Mean per gene	Returns the mean expression value per gene.	Alex Tong	2	python	negative_control	NA	mae	0.15985766053199768
openproblems_bmmc_cite_phase2_PM_adt2gex	dummy_random	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Random Profiles	Returns random training profiles.	Robrecht Cannoodt	1	r	negative_control	NA	mae	0.17218154668807983
openproblems_bmmc_cite_phase2_PM_adt2gex	dummy_solution	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Solution	Returns the ground-truth solution.	Robrecht Cannoodt	1	r	positive_control	NA	mae	0
openproblems_bmmc_cite_phase2_PM_adt2gex	dummy_zeros	openproblems_bmmc_cite_phase2	ADT2GEX	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Zeros	Returns a prediction consisting of all zeros.	Alex Tong	2	python	negative_control	NA	mae	0.15165023505687714
openproblems_bmmc_cite_phase2_PM_gex2adt	baseline_knnr_py	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	KNNR (Py)	K-nearest neighbor regression in Python.	Bastian Rieck	1	python	baseline	NA	mae	0.28086715936660767
openproblems_bmmc_cite_phase2_PM_gex2adt	baseline_knnr_r	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	KNNR (R)	K-nearest neighbor regression in R.	Robrecht Cannoodt	1	r	baseline	NA	mae	0.2985975742340088
openproblems_bmmc_cite_phase2_PM_gex2adt	baseline_lm	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Linear Model	Linear model regression.	Robrecht Cannoodt	1	r	baseline	NA	mae	0.31550082564353943
openproblems_bmmc_cite_phase2_PM_gex2adt	baseline_randomforest	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Random Forests	Random forest regression.	Robrecht Cannoodt	1	r	baseline	NA	mae	0.29477590322494507
openproblems_bmmc_cite_phase2_PM_gex2adt	dummy_meanpergene	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Mean per gene	Returns the mean expression value per gene.	Alex Tong	2	python	negative_control	NA	mae	0.4150322675704956
openproblems_bmmc_cite_phase2_PM_gex2adt	dummy_random	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Random Profiles	Returns random training profiles.	Robrecht Cannoodt	1	r	negative_control	NA	mae	0.5769425630569458
openproblems_bmmc_cite_phase2_PM_gex2adt	dummy_solution	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Solution	Returns the ground-truth solution.	Robrecht Cannoodt	1	r	positive_control	NA	mae	0
openproblems_bmmc_cite_phase2_PM_gex2adt	dummy_zeros	openproblems_bmmc_cite_phase2	GEX2ADT	phase2	openproblems	NA	human	81241	13953	GEX	12	45	134	ADT	predict_modality	Zeros	Returns a prediction consisting of all zeros.	Alex Tong	2	python	negative_control	NA	mae	0.8680065274238586
openproblems_bmmc_multiome_phase2_PM_atac2gex	baseline_knnr_py	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	KNNR (Py)	K-nearest neighbor regression in Python.	Bastian Rieck	1	python	baseline	NA	mae	0.11394484341144562
openproblems_bmmc_multiome_phase2_PM_atac2gex	baseline_knnr_r	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	KNNR (R)	K-nearest neighbor regression in R.	Robrecht Cannoodt	1	r	baseline	NA	mae	0.11995963752269743
openproblems_bmmc_multiome_phase2_PM_atac2gex	baseline_lm	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Linear Model	Linear model regression.	Robrecht Cannoodt	1	r	baseline	NA	mae	0.11675123125314713
openproblems_bmmc_multiome_phase2_PM_atac2gex	baseline_randomforest	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Random Forests	Random forest regression.	Robrecht Cannoodt	1	r	baseline	NA	mae	99999
openproblems_bmmc_multiome_phase2_PM_atac2gex	dummy_meanpergene	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Mean per gene	Returns the mean expression value per gene.	Alex Tong	2	python	negative_control	NA	mae	0.11994059383869173
openproblems_bmmc_multiome_phase2_PM_atac2gex	dummy_random	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Random Profiles	Returns random training profiles.	Robrecht Cannoodt	1	r	negative_control	NA	mae	0.12832395732402802
openproblems_bmmc_multiome_phase2_PM_atac2gex	dummy_solution	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Solution	Returns the ground-truth solution.	Robrecht Cannoodt	1	r	positive_control	NA	mae	0
openproblems_bmmc_multiome_phase2_PM_atac2gex	dummy_zeros	openproblems_bmmc_multiome_phase2	ATAC2GEX	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	Zeros	Returns a prediction consisting of all zeros.	Alex Tong	2	python	negative_control	NA	mae	0.0501689687371254
openproblems_bmmc_multiome_phase2_PM_gex2atac	baseline_knnr_py	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	KNNR (Py)	K-nearest neighbor regression in Python.	Bastian Rieck	1	python	baseline	NA	mae	0.0624353401362896
openproblems_bmmc_multiome_phase2_PM_gex2atac	baseline_knnr_r	openproblems_bmmc_multiome_phase2	GEX2ATAC	phase2	openproblems	NA	human	62501	13431	GEX	13	22	116490	ATAC	predict_modality	KNNR (R)	K-nearest neighbor regression in R.	Robrecht Cannoodt	1	r	baseline	NA	mae	0.05510857701301575
